Id_accidentalidad;seq_fecha;franja_horaria;r-franja;seq_tipo_accidente;seq_afectación;seq_tipo_servicio;seq_empresa_operadora;concesion;linea;ruta;coordenada_X;coordenada_Y;desp_suceso;num_lesionados _valorados;num_lesionados _trasladados;num_víctimas_fatales;gravedad_afectados;conciliación;placa;inmovilizado;sentido
202385;4;11 - 12;08:00 - 11:59;2;3;3;7;5;[240] 910;[2472] 910_VUELTA_V3;593701;512117;"Tabla  10, viaje 4, operador indica que esta en recorrido, cuando un vehículo particular golpea el zonal en la  parte trasera, ocasionando daño en latas, no se presentan personas lesionadas, se realiza informe de transito con causal 157 "" OTRAS CAUSALES""  para el tercero y el operador, zonal se dirige para patio tierra buena, reportado a Rodrigo Gomez Técnico supervisor de TMSA 
";0;0;0;5;No;TUO710;No;Orien-Occi
202410;4;17 - 18;16:00 - 19:59;2;3;3;7;5;[593] 593;[3137] 593_HABIL_V3;593088;512538;Tabla 16 viaje 01/El operador informa que paso un camion cerca del zonal lo colisiono rompiendole un espejo se dio a la fuga/No hay lesioados/El zonal Continua recorrido/Reportado a Jorge Ruiz Supervisor de TMSA  ;0;0;0;5;No;WGI635;No;Sur-Norte
202990;9;6 - 7;04:00 - 07:59;7;1;3;3;2;[66] 621;[3231] HABITUAL V7;599799;507281;"
Operador realizando la tabla 16 viaje 1, Manifiesta que debe esquivar un hueco y al realizar la maniobra una usuaria se golpea en su rodilla derecha, manifiesta requerir atención, se envían las pertinentes asistencias al punto, pasados minutos asiste la abogada Maribel Velandia policía y ambulancia donde la usuaria es debidamente atendida, finalmente se realiza procedimiento de transito bajo la causal 119 para el operador (Frenar Bruscamente) y causal 506 para la usuaria (No sujetarse de los dispositivos de seguridad del vehículo), el móvil es llevado a patios de movilidad de Álamos,  Reporta Técnico de control Fabián Bermúdez, Reportado a Supervisor de Transmilenio Alfredo Briceño  ";0;1;0;1;No;WEX353;Sí;Norte-Sur
202417;4;19 - 20;16:00 - 19:59;2;3;3;7;5;[799] C33A;[3118] C33A_Normal;595603;510426;"Tabla: 12/ Viaje: 3/ Detalle: Operador reporta que iba a tomar la primera de mayo y golpea un carro en la parte trasera / Asiste al punto: Leonidas Bernal - Tecnico de seguridad vial/ Tipo de asistencia: Se envia Recomoto al punto/ Conclusión: Se realizó informe de tránsito por choque simple, con causal 121(no mantener distancia de seguridad) pará el operador/ no hay lesionados, zonal se dirige a patio/ Reportado a: Jorge Ruiz Tecnico supervisor TM S A 
";0;0;0;5;No;WEV169;No;Orien-Occi
202419;4;19 - 20;16:00 - 19:59;9;3;3;7;5;[121] R_270;[1406] 270_VUELTA_V2;608252;526217;Tabla  18  viaje   1  Operador informa que al realizar un giro    se encontraba una moto mal estacionado  y con el costado delantero derecho colisiona la moto, no se presentan personas lesionadas, al punto se envía asistencia auxiliar en vía: Henry Garzón, reportado a    CRISANTO ORTIZ  Técnico supervisor TM S A  conclusión: Se realiza conciliación, operador se dirige con zonal para patio magdalena ;0;0;0;5;Sí;TUO772;No;Sur-Norte
202997;9;7 - 8;04:00 - 07:59;4;1;3;5;1;[494] 192;[3366] 192 V.8;601261;509841;tabla 26/ viaje 1/ operador informa que un colectivo frena bruscamente y el zonal lo choca, no se presentan lesionados, cuando llega rrecomoto se envia asistencia/  llega policia de transito, pendiente por determinar informe y codificación, zonal es llevado a alamos/ reportado por TCZ Luis Lara a Ente Gestor  Jhon Siza;0;1;0;1;No;VES479;No;Sur-Norte
202467;5;17 - 18;16:00 - 19:59;2;3;3;7;5;[90] R_15;[2107] 15_V3;593652;512898;"Tabla: 7/ Viaje: 5/Operador informa: l conductor de un vehículo particular , no guarda distancia de eseguridad e impacta el zonal, no hay lesionados  Se solicita asistencia al punto Posteriormente el tercero no aguarda asistencia y abandona el lugar  El operador se dirige con el zonal por sus medios para patio Porvenir  Reportado a: Jorge Alonzo RUIZ CASTAÑEDA  Tecnico supervisor TM S A 
";0;0;0;5;No;VEO463;No;Orien-Occi
202488;5;23 - 0;20:00 - 23:59;2;3;3;7;5;[81] R_579;[186] R_579-Habil;589531;511775;" Tabla: 1/ Viaje: 11/ Detalle : operador informa que un particular se pasa el semaforo y lo colisiona por la parte trasera no se presentan lesionados / Asiste al punto : Aseguradora/ Reportado a: Jorge Ruiz  Tecnico supervisor TM S A/ Conlusion: tercero pone poliza a disposicion como garantia de pago para reparar Daños del zonal que el tercero pagara a favor mediante contrato de transaccion el dia 06-11-2018   Conciliación autorizada por el Ingeniero Valentin Casas, zonal se desplaza para patio san bernardino 
";0;0;0;5;Sí;WGI616;No;Norte-Sur
202491;6;4 - 5;04:00 - 07:59;2;3;3;7;5;[251] R_Z13;[3200] Z13_Vta_SN_V6;590956;511307;"Tabla: 7/ Viaje: 1/  Detalle: operador informa  que va en recorrido  de un momento a otro el movil queda sin frenos y colisiona con un particular , no se presenta lesionados / conclusion  tercero se retira del punto / movil espera asistencia de grua / Reportado a: Juan Carlos Sanchez Tecnico supervisor TM S A ""
";0;0;0;5;No;VDY580;No;Sur-Norte
202535;6;9 - 10;08:00 - 11:59;2;3;3;7;5;[475] 733;[2972] 733 IDA_V2;592656;512387;Tabla 2 viaje 5 el operador informa que un particular deja rodar levemente el carro y golpea el zonal parte trasera, sin lesionados, particular se da a la fuga, y el zonal continúa recorrido normal,  Reportado a Técnico Supervisor: Juan Carlos Sánchez (T M S A )  ;0;0;0;5;No;WGI520;No;Orien-Occi
202580;6;13 - 14;12:00 - 15:59;2;3;3;7;5;[559] 722;[1903] 722_CIRCULAR_V3;604356;518192;"Tabla  24/ VIAJE  2, Operador indica que esta en recorrido cuando  un vehículo particular lo cierra y hace que el zonal lo golpee en la parte trasera ocasionando daño en la tas, no se presentan personas lesionadas, se envía asistencia al punto, tercero se da a la fuga, zonal continua recorrido, reportado a Humberto Sánchez técnico supervisor de TMSA 
";0;0;0;5;No;TUO727;No;Orien-Occi
202609;6;17 - 18;16:00 - 19:59;6;3;3;7;5;[377] R_108;[2887] RUTA 108_VUELTA_NS_HABIL;601182;511356;"Tabla: 25/ Viaje: 4/Detalle: Operador reporta que al estar desalimetando un zonal de ETIB le rompe el espejo retrovisor izquierdo, no hay lesionados, CONCLUSION: se realiza conciliacion, zonal termina el recorrido/ Reportado a: Jorge Gutierrez Tecnico supervisor TM S A 
";0;0;0;5;Sí;VDS590;No;Orien-Occi
202610;6;17 - 18;16:00 - 19:59;12;3;3;7;5;[640] T163;[3005] T163_VTA_NS_V4;602724;515998;Tabla: 47/ Viaje:4 / Detalle : El operador reporta que  un bus escolar   pasa se le lleva  el    espejo  costada derecho    se da a la fuga no se presenta lesionados/movil  Continua con su recorrido / Reportado a: Humberto Sanchez Tecnico supervisor TM S A;0;0;0;5;No;WMN456;No;Sur-Norte
202684;7;8 - 9;08:00 - 11:59;8;3;3;7;5;[369] R_603B;[3141] 603B_V3;593411;513156;"Tabla 4/ viaje 2, operador informa que va en recorrido, cuando siente un fuerte golpe en la parte trasera, y se verifica  que  un bicitaxista colisiono contra el zonal, no se presenta herida abierta ni sangrado, dentro del zonal no se presentan personas lesionadas, se envía asistencia al punto, bici taxista se retira del punto, zonal continua recorrido, reportado a Gloria Chartano técnico supervisor de TMSA 
";0;0;0;5;No;TUO720;No;Sur-Norte
202717;7;12 - 13;12:00 - 15:59;6;3;3;7;5;[81] R_579;[3135] 579_HABIL_V4;589923;511038;Tabla 13 viaje 3 el operador informa que un zonal de consorcio express Z132005 pasa muy cerca del zonal de masivo y lo golpea parte trasera, sin lesionados, Reportado a Técnico Supervisor: Carlos Adriano Sánchez Valencia (T M S A ) se realiza contrato de transacción, zonal se desplaza para patio San Bernardino ;0;0;0;5;Sí;WGK084;No;Orien-Occi
202718;7;12 - 13;12:00 - 15:59;2;3;3;7;5;[68] R_14;[1498] NORMAL;592956;512444;"Tabla: 28/ Viaje: 2/ Detalle: el operador informa que se encontraba por el carril izquierdo cuando un camion pasa por el costado derecho y con la parte trasera golpea el espejo del zonal, no hay lesionados, el tercero se da a la fuga/ el operador no toma placas del tercero/ Asiste al punto: No requeire asistencia/ Tipo de asistencia: Continua con su recorrido / Reportado a: Humberto Sanchez Tecnico supervisor TM S A 
";0;0;0;5;No;WCL545;No;Sur-Norte
202736;7;14 - 15;12:00 - 15:59;2;3;3;7;5;[822] T54;[3339] T54_V1;593142;512881;"Tabla: 8/ Viaje: 1/  Detalle : el operador informa que una vehiculo particular que se encuentra estacionado lo coliciona en el costado lateral derecho delantero no se presentan lesionados / Asiste al punto : Aseguradora/ Reportado a: Humberto Sanchez Tecnico supervisor TM S A/ Conlusion:se concilia a favor de masivo capital el zonal se desplaza a patio tierra buena 
";0;0;0;5;Sí;WEV183;No;Occi-Orien
202743;7;15 - 16;12:00 - 15:59;6;3;3;7;5;[9] R_13;[1497] RUTA13_V2;591829;511591;"Tabla: 1/ Viaje: 5/ Detalle: Operador reporta que esta en el paradero desalimentando y el zonal Z25-4434 lo cierra y se da la colision, no se presentan lesionados/ CONCLUSION: Tercero asume responsabilidad, zonales continuan el recorrido/ Reportado a: Humberto Sanchez Tecnico supervisor TM S A 
";0;0;0;5;No;WCL524;No;Norte-Sur
202754;7;15 - 16;12:00 - 15:59;9;3;3;7;5;[640] T163;[1676] 163_IDA;590485;509371;"Tabla: 41/ Viaje: 5/ Detalle : el operador informa que al salir de patio una motociclista se cruza y choca no se presentan lesionados/ Asiste al punto : Aseguradora/ Tipo de asistencia : Se envia asistencia/ Reportado a: Humberto Sanchez Tecnico supervisor TM S A / Conlusion:el tercero se retira del lugar sin suministrar datos el zonal se desplaza a pir perdomo para retomar servicio 
";0;0;0;5;No;WMN083;No;Sur-Norte
202768;7;16 - 17;16:00 - 19:59;2;3;3;7;5;[290] R_Z4;[2227] Z4 ida 130616;607669;521024;Tabla: 9/ Viaje: 3/ Detalle : El operador reporta que se encontraba realizando su recorrido, y un furgon pasa y le rompe el espejo , No se presentan personas lesionadas Concluye/ Tercero se da a la fuga/ Movil se desplaza para patio/ Reportado a: Brandon Vivas Tecnico supervisor TM S A/;0;0;0;5;No;SVS636;No;Sur-Norte
202794;7;19 - 20;16:00 - 19:59;2;3;3;7;5;[593] 593;[3137] 593_HABIL_V3;601237;511349; Tabla: 12/ Viaje: 7/ Detalle : El operador reporta que se encontraba realizando su recorrido y un furgon sale de la calle sin percatar y colisiona al zonal, No se presnetan personas lesionadas/ Concluye, Se realiza contrato de transaccion, Movil se desplaza para patio, Reportado a: Jorge Garcia Tecnico supervisor TM S A/;0;0;0;5;Sí;WGK041;No;Orien-Occi
202846;8;8 - 9;08:00 - 11:59;2;3;3;7;5;[487] 265;[1445] 265_V2;592731;512246;Tabla: 9/ Viaje: 1Operador reporta que realizando recorrido estando en el paradero un vehículo de carga pesada (volqueta) por sobrepasar le invade el carril colisionándolo por la parte delantera costado izquierdo, no hay personas lesionadas /se envia auxiliar víal al punto/Conclusión: se concilia por daños a favor de la concesión, el móvil es desplazado para patio por el operador / Reportado a: Juan Carlos Sanchez Tecnico supervisor TM S A;0;0;0;5;Sí;WGK076;No;Norte-Sur
202856;8;9 - 10;08:00 - 11:59;4;3;3;7;5;[650] T38;[3139] T38_CORTA_V5;588845;512350;"Tabla: 1/ Viaje: 2/Detalle/operador informa que bus de transporte tradicional , al recoger un usuario frena brucamente y al zonal los frenos no le responden y lo colisiona por la parte trasera/ No hay lesionados/ Conclusion/ se realiza contrato de transaccion: zonal espera asistencia de grua en el punto / Reportado a: Juan carlos Sanchez Tecnico supervisor TM S A 
";0;0;0;5;Sí;WEV191;No;Orien-Occi
202895;8;14 - 15;12:00 - 15:59;3;3;3;7;5;[90] R_15;[1501] 15_V2;603635;512964;"Tabla: 23/ Viaje: 3/Detalle : El operador reporta que   se le deslizo el zonal  le pega a un  taxi  en parte delante   no se presenta lesionodos / Asiste al punto : Aseguradora/ Tipo de asistencia : Se envia asistencia/Reportado a: Gloria Chartano Tecnico supervisor TM S A/ Conlusion: el operador realiza la conciliación sin autorizacion  de centro de control  movil  continua  el recorrido  
";0;0;0;5;Sí;VEV689;No;Occi-Orien
202899;8;15 - 16;12:00 - 15:59;9;3;3;7;5;[90] R_15;[2107] 15_V3;603022;513081;"Tabla: 25/ Viaje: 3/ Detalle : El operador reporta que iba saliendo  del paradero  cuando  moto     le sale   sin precaución  y colisiona  en parte izquierda    no se presenta lesionado / Asiste al punto : Aseguradora/ Tipo de asistencia : Se envia asistencia/ Reportado a: Gloria Chartano Tecnico supervisor TM S A/ Conlusion:se genera Ipat con causal 121 ( no mantener distacia  de seguridad) para el operadora/ movil se dirije para patio 
";0;0;0;5;No;VEP446;No;Orien-Occi
202900;8;15 - 16;12:00 - 15:59;2;3;3;7;5;[90] R_15;[2107] 15_V3;603603;512414;"Tabla: 31/ Viaje: 1/ Detalle : el operador reporta que  particular    se pasa el pare lo colisiona  en    parte  de atrás  no   se  presenta lesionado / Asiste al punto : Aseguradora/ Tipo de asistencia : Se envia asistencia/Reportado a: Gloria Chartano Tecnico supervisor TM S A/ Conlusion: Se deja póliza a disposición a favor de Masivo CapitaL ,
movil se dirije para patio ";0;0;0;5;Sí;SWS194;No;Norte-Sur
202913;8;16 - 17;16:00 - 19:59;2;3;3;7;5;[640] T163;[3004] T163_IDA_SN_V4;602341;510392;"Tabla: 33/ Viaje: 5 Detalle : el operador informa que un automovil que se encuentra sobre el paso peatonal al tratar de bajar a la via  coliciona eñ zonal no se prtesentan lesionados / Asiste al punto : Jaime Carranza - Tecnico de seguridad vial/ Reportado a: Gloria Chartano Tecnico supervisor TM S A/ / Conlusion: el tercero se retira del lugar sin suministrar datos el zonal continua recorrido 
";0;0;0;5;No;WMN348;No;Sur-Norte
202947;8;19 - 20;16:00 - 19:59;3;3;3;7;5;[68] R_14;[1498] NORMAL;595742;511884;"Tabla: 5/ Viaje: 6/ Detalle: Operador reporta que va en su recorrido y un taxi lo detiene diciendo que metros atrás lo colisiono, no se presentan lesionados  CONCLUSION: Se realiza informe de transito con responsabildad compartida, cuasal 157 ""OTRAS"" para ambos/ Asiste al punto: Jose Gomez - Tecnico de seguridad vial/ Tipo de asistencia: Se envia asistencia/ Reportado a: Jorge Ruiz  Tecnico supervisor TM S A 
";0;0;0;5;No;VEA739;No;Orien-Occi
202969;8;21 - 22;20:00 - 23:59;2;3;3;7;5;[521] 166;[2648] 166_HABIL_V3;595290;513164; Tabla: 14/ Viaje: 3 Detalle:Operador informa que estaba realizando un  giro a izquierda un particular lo impacta por costado izquierdo parte  trasera del móvil ,  no hay lesionados, / Asiste al punto: No requeire asistencia/ Tipo de asistencia: Continua con su recorrido/Conclucion  el tersero se da a la fuga el movil continua en ruta /  Reportado a: Jorge Ruiz Tecnico supervisor TM S A ;0;0;0;5;No;WDE100;No;Norte-Sur
202994;9;7 - 8;04:00 - 07:59;2;3;3;7;5;[799] C33A;[3118] C33A_Normal;596299;511771;Tabla: 19/ Viaje: 1/ el operador informa que en su recorrido un vehículo particular  colisiona al móvil por el costado derecho, noi se presenta lesionados/ Asiste al punto: Leonidas Bernal - Tecnico de seguridad vial/ Reportado a: Juan Carlos Sanchez Tecnico supervisor TM S A/ Conclusión: Se realiza contrato de transacción, operador se desplaza con el móvil para patio Magdalena ;0;0;0;5;Sí;WGI534;No;Occi-Orien
203013;9;8 - 9;08:00 - 11:59;2;3;3;7;5;[9] R_13;[1497] RUTA13_V2;601472;510263;"tabla 13/ Viaje: 2/ Detalle: el operador informa que se encuentra por el carril central al intentar tomar el carril derecho para aproximar al paradero un vehiculo particular no toma la distancia y colisiona al zonal en la parte trasera, no hay lesionados/ Asiste al punto: Javier Sanchez - Tecnico de seguridad vial/ Tipo de asistencia: Se envia asistencia/ conclusion: se concilia a favor del tercero/ el movil se desplaza para patio porvenir/ Reportado a: Juan Carlos Sanchez Tecnico supervisor TM S A 
";0;0;0;5;Sí;WCL549;No;Orien-Occi
203014;9;9 - 10;08:00 - 11:59;6;3;3;7;5;[377] R_108;[2887] RUTA 108_VUELTA_NS_HABIL;590651;509326;Tabla: 5/ Viaje: 2/ El operador informa que estaba estacionado para entrar a patio y pasa un zonal de la concesión ETIB y colisiona al móvil, no se presenta lesionados, operador no asume responsabilidad porque estaba detenido en el punto/ Tipo de asistencia: Se envia recomoto al punto/  Reportado a: Juan Carlos Sanchez Tecnico supervisor TM S A/ Conclusión: se realiza contrato de transacción, operador se desplaza con el móvil a patio Bosa Centro ;0;0;0;5;Sí;WEV200;No;Norte-Sur
203020;9;9 - 10;08:00 - 11:59;2;3;3;7;5;[640] T163;[3005] T163_VTA_NS_V4;606878;517807;Tabla 19 viaje 02/El operador indica que un particular lo detiene y le dice que cuadras atras lo colisiono,cuando el operador por fonia argumenta que el en ningun momento lo colisiona/No hay lesionados/ CONCLUSIÓN/Llega la autoridad de tránsito registra las medidas respectivas e indica que no hay diagrama vehículos porque no hay posición final en el lugar del impacto,se realiza el respectivo informe de transito con causal 157 (Otra) para el tercero/ El zonal se dirige para patio porvenir/ Se envia asistencia al punto/Reportado a Juan Carlos Sanchez Supervisor de TMSA e ;0;0;0;5;No;WMN077;No;Norte-Sur
